"Pathway"	"Sample1"	"Sample2"	"Sample3"	"Sample4"	"Sample5"	"Sample6"	"Sample7"	"Sample8"	"Sample9"	"Sample10"	"Sample11"	"Sample12"	"Sample13"	"Sample14"	"Sample15"	"Sample16"	"Sample17"	"Sample18"	"Sample19"	"Sample20"	"Sample21"	"Sample22"	"Sample23"	"Sample24"	"Sample25"	"Sample26"	"Sample27"	"Sample28"	"Sample29"	"Sample30"	"Sample31"	"Sample32"	"Sample33"	"Sample34"	"Sample35"	"Sample36"	"Sample37"	"Sample38"	"Sample39"	"Sample40"	"Sample41"	"Sample42"	"Sample43"	"Sample44"	"Sample45"	"Sample46"	"Sample47"	"Sample48"	"Sample49"	"Sample50"	"Sample51"	"Sample52"	"Sample53"	"Sample54"	"Sample55"	"Sample56"	"Sample57"	"Sample58"	"Sample59"	"Sample60"	"Sample61"	"Sample62"	"Sample63"	"Sample64"	"Sample65"	"Sample66"	"Sample67"	"Sample68"	"Sample69"	"Sample70"	"Sample71"	"Sample72"	"Sample73"	"Sample74"	"Sample75"	"Sample76"	"Sample77"	"Sample78"	"Sample79"	"Sample80"	"Sample81"	"Sample82"	"Sample83"	"Sample84"	"Sample85"	"Sample86"	"Sample87"	"Sample88"	"Sample89"	"Sample90"	"Sample91"	"Sample92"	"Sample93"	"Sample94"	"Sample95"	"Sample96"	"Sample97"	"Sample98"	"Sample99"	"Sample100"	"Sample101"	"Sample102"	"Sample103"	"Sample104"	"Sample105"	"Sample106"	"Sample107"	"Sample108"	"Sample109"	"Sample110"	"Sample111"	"Sample112"	"Sample113"	"Sample114"	"Sample115"	"Sample116"	"Sample117"	"Sample118"	"Sample119"	"Sample120"	"Sample121"	"Sample122"	"Sample123"	"Sample124"	"Sample125"	"Sample126"	"Sample127"
"ko00100"	3	0	4	3.33333333333333	1.66666666666667	3.66666666666667	1.66666666666667	5.33333333333333	3.33333333333333	4	4.66666666666667	1	4	0	3.66666666666667	4	4	2	3	4.33333333333333	3.66666666666667	5	3.66666666666667	3	4	3	4	4	4	2	1.66666666666667	1.33333333333333	0	2	3.33333333333333	3	0	2	1.66666666666667	4	3	0	0	5.33333333333333	0	0	2.33333333333333	3.33333333333333	0	3.66666666666667	4.66666666666667	0	1.66666666666667	3.33333333333333	3.33333333333333	2.66666666666667	3.33333333333333	0	0	3.33333333333333	0	3	2	3.33333333333333	5.33333333333333	3	4.33333333333333	3.33333333333333	0	0	4	4.33333333333333	1.66666666666667	2.66666666666667	4.33333333333333	2.66666666666667	2.66666666666667	0	3.33333333333333	1.66666666666667	3.33333333333333	3.33333333333333	2.66666666666667	0	3.33333333333333	4	3.66666666666667	0	3.33333333333333	2.33333333333333	4.33333333333333	1	3.66666666666667	0	0	0	0	3.33333333333333	1.33333333333333	3.66666666666667	4	3.66666666666667	2.66666666666667	4.66666666666667	4	2	0	3.33333333333333	5	0	0	0	4	0	1.66666666666667	0	0	2	5.33333333333333	2.66666666666667	0	0	4.66666666666667	0	2.66666666666667	3.66666666666667	3.33333333333333
"ko00120"	144.233333333333	44.1714285714286	115.371428571429	133.833333333333	69.0150793650794	37.9206349206349	110.390476190476	56.5666666666667	77.6666666666667	136.127777777778	115.352380952381	122.69126984127	76.4119047619048	91.1111111111111	34.9603174603175	98.4	85.2023809523809	74.3404761904762	98.2301587301587	121.2	111.385714285714	142.095238095238	107.75	118.866666666667	129.966666666667	33.3428571428571	118.188888888889	168.12380952381	134.315873015873	97.5142857142857	140.677777777778	59.7809523809524	121.45873015873	109.33253968254	139.788095238095	96.9523809523809	62.2190476190476	88.5674603174603	112.592063492063	70.6031746031746	119.452380952381	86.0666666666667	58.147619047619	57.5595238095238	92.8761904761905	90.347619047619	49.9285714285714	111.719047619048	57.1857142857143	108.190476190476	129.466666666667	122.6	65.2476190476191	162.302380952381	143.211904761905	149.334920634921	121.089682539683	77.6333333333333	82.5071428571429	101.6	70.9	123.014285714286	126.264285714286	105.353174603175	146.753174603175	114.594444444444	129.292857142857	89.5357142857143	82.5444444444444	112.010317460317	131.330952380952	86.3428571428571	86.0920634920635	117.730952380952	126.4	92.6285714285714	94.4587301587302	86.7325396825397	55.4230158730159	128.326984126984	86.6761904761905	100.85873015873	123.919047619048	104.72380952381	119.576984126984	110.564285714286	67.6793650793651	113.95	114.530952380952	113.439682539683	126.652380952381	69.8714285714286	61.0142857142857	110.55873015873	87.1333333333333	74.2404761904762	99.4246031746032	127.070634920635	104.295238095238	106.109523809524	128.007936507937	97.2365079365079	93.6396825396825	141.435714285714	93.9888888888889	131.304761904762	137.347619047619	91.1190476190476	145.061904761905	87.481746031746	66.4777777777778	62.702380952381	101.319047619048	57.3071428571429	83.8777777777778	50.1428571428571	92.0873015873016	100.778571428571	83.4428571428572	99.834126984127	65.8666666666667	46.1785714285714	138.307936507937	108.602380952381	122.971428571429	138.260317460317	75.2309523809524
"ko00121"	144.233333333333	44.1714285714286	117.371428571429	135.833333333333	74.3484126984127	37.9206349206349	112.057142857143	56.5666666666667	79.3333333333333	138.127777777778	115.352380952381	122.69126984127	77.7452380952381	94.7777777777778	34.9603174603175	98.4	86.5357142857143	74.3404761904762	98.2301587301587	121.2	114.052380952381	143.761904761905	109.416666666667	120.2	131.966666666667	33.3428571428571	120.188888888889	168.12380952381	135.649206349206	97.5142857142857	140.677777777778	61.7809523809524	123.45873015873	110.665873015873	143.788095238095	96.9523809523809	62.2190476190476	88.5674603174603	114.592063492063	72.6031746031746	121.119047619048	86.0666666666667	58.147619047619	57.5595238095238	92.8761904761905	90.347619047619	51.5952380952381	111.719047619048	58.8523809523809	108.190476190476	129.466666666667	124.6	67.9142857142857	163.969047619048	143.211904761905	149.334920634921	122.089682539683	79.6333333333333	83.8404761904762	103.266666666667	72.2333333333333	123.014285714286	127.930952380952	107.353174603175	148.753174603175	115.927777777778	131.959523809524	95.202380952381	84.2111111111111	114.343650793651	131.330952380952	87.6761904761905	87.7587301587302	117.730952380952	128.4	93.9619047619047	95.7920634920635	88.7325396825397	55.4230158730159	132.326984126984	88.3428571428571	104.525396825397	123.919047619048	108.057142857143	119.576984126984	110.564285714286	67.6793650793651	115.95	116.530952380952	115.439682539683	130.319047619048	69.8714285714286	61.0142857142857	113.225396825397	89.1333333333333	77.9071428571429	101.09126984127	129.070634920635	106.295238095238	106.109523809524	129.674603174603	97.2365079365079	93.6396825396825	141.435714285714	95.6555555555556	133.971428571429	140.680952380952	91.1190476190476	145.061904761905	89.1484126984127	66.4777777777778	62.702380952381	105.319047619048	57.3071428571429	83.8777777777778	50.1428571428571	93.7539682539683	102.778571428571	83.4428571428572	101.834126984127	68.5333333333333	46.1785714285714	138.307936507937	108.602380952381	122.971428571429	139.926984126984	76.897619047619
"ko00130"	246.864141414141	98.2642857142857	255.453896103896	258.682828282828	246.909018759019	217.47619047619	294.934487734488	267.240800865801	178.157142857143	301.553066378066	298.606998556999	246.739971139971	274.128535353535	233.811868686869	210.7113997114	222.226515151515	256.246753246753	190.962337662338	267.794011544012	377.326515151515	384.36056998557	371.027705627706	261.831277056277	204.916666666667	334.331998556999	182.95854978355	324.720454545455	437.426515151515	419.282106782107	211.449494949495	295.172943722944	220.049134199134	292.449494949495	255.865800865801	391.921392496393	179.996753246753	190.933405483405	187.037229437229	236.4613997114	259.256998556999	377.772113997114	166.949855699856	209.451515151515	265.657142857143	187.260209235209	231.017857142857	247.000072150072	351.907106782107	176.653787878788	349.636904761905	325.73841991342	434.747222222222	363.71544011544	385.757106782107	421.26259018759	269.951984126984	337.046753246753	342.463095238095	362.772113997114	159.932828282828	178.883333333333	252.913059163059	223.575685425685	294.269047619048	397.090800865801	243.115800865801	365.215800865801	359.841991341991	259.657142857143	203.196753246753	259.342352092352	281.109018759019	239.196753246753	264.755086580087	472.638528138528	273.626875901876	171.809523809524	160.692712842713	247.624855699856	387.581277056277	243.522113997114	364.049025974026	301.680808080808	309.756998556999	308.93556998557	313.26259018759	186.22380952381	257.316522366522	335.04246031746	352.035209235209	431.854256854257	224.621645021645	165.409018759019	310.903066378066	98.3848484848485	233.065476190476	238.139971139971	321.132106782107	229.603896103896	316.458297258297	273.340476190476	235.075685425685	230.876875901876	383.731998556999	391.018542568543	390.4363997114	326.560678210678	265.909487734488	358.338059163059	294.277705627706	221.619372294372	162.244372294372	284.670202020202	220.931998556999	262.95119047619	76.5785714285714	173.078571428571	249.418903318903	182.528066378066	294.427705627706	143.65854978355	261.213059163059	354.835209235209	244.904978354978	358.395923520924	350.049025974026	247.394733044733
"ko00140"	57	4.57142857142857	26.1071428571429	45.3333333333333	19.3095238095238	34.0380952380952	23.0238095238095	46.0190476190476	23.3333333333333	52.85	79.1095238095238	70.0857142857143	46	30.05	12.202380952381	4	6.28571428571428	18.5071428571429	54.9857142857143	85.9190476190476	63.052380952381	87.3071428571428	62.7166666666667	51.8	78.1428571428571	15.1428571428571	46.5	69.7714285714286	72.2071428571429	57.3571428571429	48.7738095238095	19.1904761904762	59	69.7714285714286	73.3047619047619	47.3428571428571	20.2857142857143	44.1785714285714	43.8452380952381	73.0142857142857	57.2928571428571	39	9.71428571428571	49.2261904761905	33.4928571428571	50.6142857142857	41.7119047619048	62.3690476190476	4.28571428571429	50.1666666666667	64.2380952380952	60.9571428571429	11.7809523809524	58.5833333333333	64.6904761904762	51.7238095238095	54.347619047619	68.7714285714286	65.0285714285714	10.8333333333333	7.5	70.0142857142857	45.6142857142857	42.7261904761905	67.5119047619048	38.35	74.5547619047619	42.6833333333333	48	48.7428571428571	54.3142857142857	56.6761904761905	57.6095238095238	59.152380952381	83.7833333333333	36.8452380952381	42.8809523809524	35.7428571428571	61.5119047619048	48.152380952381	41.247619047619	67.2761904761905	46.5952380952381	58.7142857142857	68.4761904761905	49.4642857142857	57.0523809523809	53	22.797619047619	59.2261904761905	49.9904761904762	31.8	31.7809523809524	55.3571428571429	12	44.9857142857143	29.2857142857143	73.3547619047619	60.3119047619048	50.2095238095238	77.9357142857143	41.7309523809524	55.5952380952381	73.6166666666667	58.55	66.7571428571429	31.0142857142857	46.9333333333333	70.4285714285714	46.3214285714286	25.2	12.0357142857143	33.6857142857143	47.3357142857143	38.3380952380952	29.6428571428571	67.5428571428571	44.4285714285714	28.2761904761905	47.5809523809524	6	15.4285714285714	69.4238095238095	70.8	69.6380952380952	57.9523809523809	62.897619047619
"ko00190"	2294.36277056277	982.628571428571	2466.92186147186	2435.00303030303	2161.22049062049	1020.86349206349	2612.59902597403	1776.38733766234	1845.18571428571	2344.96652236652	1996.64372294372	1764.8562049062	1933.62283549784	1642.70537518038	1274.59668109668	2183.46829004329	2169.67424242424	1606.93311688312	1854.51847041847	3188.70876623377	2415.7091991342	3218.30043290043	2031.43495670996	2331.56666666667	2605.21872294372	1590.4737012987	2858.15068542569	3976.95162337662	2600.89704184704	2007.03636363636	2610.91630591631	1085.48614718615	2220.29033189033	2810.31392496392	2941.67521645022	2595.47662337662	1774.14004329004	1718.75360750361	2585.22604617605	1393.36118326118	2529.65422077922	1677.47229437229	1752.60043290043	1245.44523809524	1916.87088744589	1819.54404761905	1227.495995671	2530.16331168831	1870.98798701299	1970.56785714286	2848.76590909091	2439.39642857143	2342.74307359307	3901.94426406926	3664.84231601732	2741.87896825397	2635.94011544012	1582.2130952381	1762.26374458874	2012.43636363636	1471.18333333333	2572.4025974026	2337.78636363636	2140.4126984127	3022.65241702742	2249.3424963925	2570.3670995671	2441.40043290043	2066.5753968254	2057.68217893218	2743.72207792208	2104.76493506494	1801.78535353535	2318.43971861472	2413.62597402597	2085.89945887446	1982.12063492063	1466.43340548341	1163.46316738817	3102.07384559885	2579.52326839827	2297.71814574315	2735.02467532468	2452.62943722944	1893.31832611833	2070.56612554113	1623.91746031746	2264.74372294372	2375.1369047619	2510.90937950938	3013.81731601732	1790.1867965368	1500.79707792208	1992.48437950938	1472.05757575758	2057.13928571429	2296.84668109668	2690.91132756133	2134.63852813853	2644.83354978355	2686.50317460317	2349.42525252525	1563.97247474747	2751.88777056277	2405.41810966811	3139.47564935065	2770.17164502164	1884.64902597403	2990.06807359307	2243.90598845599	1622.1294011544	1212.00043290043	2490.69069264069	1204.83062770563	1447.5003968254	947.538095238095	1608.01587301587	1933.71515151515	2107.12683982684	2448.93455988456	1356.35941558442	1036.5025974026	2706.16810966811	1935.90822510823	2684.49707792208	2723.55306637807	2002.50303030303
"ko00195"	1076.38037518038	453.085714285714	1029.72034632035	1072.68131313131	702.140836940837	300.228571428571	1110.67604617605	539.910822510823	806.152380952381	1115.57893217893	706.647041847042	692.657503607504	752.597474747475	720.542712842713	366.559884559884	1035.68225108225	1003.07034632035	727.868398268398	722.780808080808	949.358441558442	847.587518037518	1085.0012987013	783.277489177489	879.933333333333	957.551803751804	515.334199134199	1050.28658008658	1489.97272727273	1012.6189033189	674.045598845599	1079.83939393939	470.45367965368	791.59797979798	960.841774891775	1076.32604617605	892.877489177489	539.114574314574	662.413203463203	960.826551226551	345.199422799423	960.631313131313	751.051803751804	658.644155844156	404.933333333333	729.388455988456	590.923809523809	358.409812409812	887.566522366522	716.667532467533	758.695238095238	944.839393939394	885.888888888889	828.033189033189	1419.3189033189	1320.32178932179	1211.18412698413	1053.66558441558	505.590476190476	676.664646464646	983.664646464646	635.2	951.723665223665	1020.5955988456	801.507142857143	1177.85844155844	1067.65367965368	955.058441558441	818.482251082251	650.961904761905	959.982251082251	1078.12178932179	626.19797979798	581.158441558442	852.022727272727	864.801731601732	692.778932178932	805.219047619048	662.26847041847	312.866089466089	1110.14177489177	850.740836940837	670.08658008658	1090.22323232323	767.547041847042	766.170851370851	755.352741702742	488.8	871.06847041847	1011.40079365079	792.721789321789	1201.53607503608	668.219913419913	574.388455988456	754.331313131313	659.206060606061	647.885714285714	804.619408369408	930.899855699856	802.175108225108	946.266522366522	872.442857142857	922.162265512266	718.659884559885	960.873232323232	672.836075036075	1131.19321789322	1176.78556998557	716.65937950938	1142.15223665224	744.496536796537	679.406060606061	490.327489177489	993.204617604618	336.427994227994	553.757142857143	435.061904761905	576.361904761905	791.232756132756	829.036075036075	943.184632034632	668.038961038961	445.680808080808	1096.23607503608	695.058008658009	997.121789321789	1093.96515151515	615.059884559885
"ko00220"	1329.24422799423	503.485714285714	1531.10346320346	1414.21313131313	1101.92503607504	513.738095238095	1477.20093795094	871.297510822511	1067.1619047619	1427.12146464646	1095.6727994228	1016.77265512266	1113.15331890332	947.589033189033	694.265512265512	1290.59036796537	1288.76298701299	929.35303030303	1112.19617604618	1709.6237012987	1448.93232323232	1779.70584415584	1099.22846320346	1384.8	1475.5977994228	860.452705627706	1600.5788961039	2286.61774891775	1537.56403318903	1100.00598845599	1557.45108225108	616.924891774892	1289.89408369408	1577.29632034632	1712.21641414141	1458.92489177489	1018.79336219336	931.579653679654	1460.97503607504	738.665656565657	1477.65003607504	970.089466089466	979.284415584416	667.9	1031.08813131313	1019.59880952381	642.392171717172	1402.53784271284	1025.36341991342	1120.33571428571	1596.84751082251	1380.60555555556	1312.49141414141	2181.16403318903	2049.51908369408	1592.70079365079	1465.72846320346	859.552380952381	996.591702741703	1256.1797979798	862.533333333333	1486.14141414141	1415.58217893218	1184.79642857143	1770.80703463203	1328.90584415584	1469.91774891775	1285.12727272727	1155.12142857143	1196.51298701299	1554.40360750361	1142.99646464646	1005.11060606061	1330.67608225108	1337.27683982684	1179.31908369408	1162.90476190476	873.127561327561	607.894227994228	1734.2487012987	1467.31194083694	1193.80270562771	1610.91803751804	1350.23232323232	1080.46803751804	1175.91194083694	863.685714285714	1346.17518037518	1393.5876984127	1380.88455988456	1701.02503607504	1008.02294372294	836.653607503608	1144.73336940837	994.860606060606	1053.93571428571	1236.42027417027	1451.60331890332	1256.21060606061	1450.03427128427	1544.07619047619	1391.13217893218	913.35955988456	1550.33827561328	1254.8297979798	1730.10955988456	1633.27712842713	1031.01165223665	1719.56284271284	1219.47132034632	925.924891774892	701.579653679654	1444.8056998557	660.206132756133	862.134523809524	546.483333333333	946.283333333333	1229.6227994228	1290.18455988456	1359.40108225108	813.078896103896	602.500937950938	1523.7797979798	1125.55508658009	1499.46194083694	1622.30746753247	1055.65122655123
"ko00230"	4606.92085137085	2137.05	5285.63701298701	5224.76464646465	3927.85909090909	2033.84126984127	5502.0189033189	3359.06915584416	3861.3	5318.63805916306	3996.54942279942	3771.29242424242	4257.43676046176	3586.13517316017	2510.19480519481	4787.65010822511	4684.28463203463	3651.11046176046	4031.80064935065	6164.20010822511	5455.37601010101	6538.29891774892	4171.3762987013	4821.01666666667	5319.06013708514	2869.87348484849	5741.35523088023	8088.41201298701	5557.31810966811	3994.26940836941	5758.79256854257	2631.99574314574	4686.57734487735	5451.71161616162	6051.23914141414	5057.79415584416	3715.17171717172	3319.83621933622	5068.76544011544	2756.70577200577	5355.09678932179	3436.37085137085	3594.78701298701	2394.1619047619	3791.77297979798	3665.10833333333	2870.35505050505	5142.61056998557	3549.66396103896	4153.83214285714	5862.09296536797	5261.02023809524	5045.39747474747	7893.72247474747	7657.39917027417	5719.33611111111	5349.03304473304	3640.04404761905	3818.52297979798	4588.09797979798	3262.03333333333	5098.03556998557	5021.16226551227	4450.59682539682	6381.48264790765	4825.58066378066	5459.43066378066	4847.31558441558	4161.27936507937	4302.92431457431	5785.44797979798	3946.76940836941	3685.84256854257	4759.24534632035	5046.39696969697	4472.71186868687	3940.24603174603	3148.76291486291	2459.0275974026	6167.96121933622	5110.68964646465	4538.89808802309	5765.6025974026	5010.96132756133	3944.47243867244	4430.4825036075	2997.60158730159	4645.76767676768	5078.22261904762	5088.12496392496	6139.54797979798	3721.11515151515	3103.98131313131	4160.91901154401	3640.53939393939	3814.79642857143	4541.09956709957	5322.19588744589	4280.94891774892	5227.08080808081	5325.06111111111	4846.27337662338	3377.95710678211	5585.91727994228	4579.35670995671	6126.07297979798	6048.83318903319	3811.66533189033	5909.01295093795	4376.79336219336	3493.50804473304	2576.23939393939	4997.53080808081	2432.41727994228	3065.61865079365	1906.16428571429	3307.18650793651	4412.92323232323	4512.78131313131	4945.88383838384	2853.57348484848	2425.03080808081	5406.8329004329	3903.2341991342	5576.71107503608	5641.91078643579	3675.58369408369
"ko00240"	3870.15851370851	1836.61428571429	4351.68203463203	4298.5297979798	3310.72741702742	1655.2380952381	4570.33427128427	2787.73203463203	3238.92619047619	4396.96313131313	3405.56089466089	3155.68694083694	3506.1806998557	2948.95450937951	2072.19408369408	4003.46774891775	3869.63203463203	3047.24826839827	3281.67474747475	5219.14393939394	4479.20018037518	5622.74632034632	3524.97489177489	4147.8	4580.19660894661	2351.37056277056	4784.71341991342	6838.72132034632	4628.52593795094	3365.40122655123	4910.91536796537	2193.70584415584	4013.23694083694	4617.25822510822	5059.27712842713	4179.84393939394	3017.72431457431	2772.05346320346	4273.5297979798	2299.78946608947	4590.42027417027	2847.40851370851	2980.86536796537	1817.15714285714	3315.16789321789	3184.54285714286	2398.88979076479	4354.79141414141	2947.26222943723	3387.53214285714	5002.0867965368	4383.48293650794	4071.78189033189	6634.54379509379	6442.00836940837	4730.93531746032	4396.69274891775	2999.69404761905	3111.35003607504	3995.2797979798	2791.65	4228.09855699856	4141.26551226551	3839.81547619048	5419.96298701299	3930.1867965368	4481.02727272727	4055.30346320346	3554.62619047619	3554.1987012987	5030.73932178932	3291.30122655123	3078.16060606061	4007.46060606061	4157.50541125541	3807.69884559885	3260.44761904762	2637.05137085137	2012.4477994228	5024.46655844156	4325.81075036075	3794.14913419913	4799.2847041847	4180.64660894661	3264.25375180375	3745.80598845599	2646.7	3895.56327561328	4258.2746031746	4290.79884559885	5072.67265512265	3164.83722943723	2725.57265512266	3477.51313131313	3115.79393939394	3213.825	3864.4917027417	4489.63189033189	3541.57489177489	4361.99379509379	4438.02380952381	4038.14884559885	2769.55122655123	4737.77518037518	3909.18932178932	5141.35598845599	5047.22712842713	3224.01046176046	4972.50927128427	3678.59512987013	3018.74036796537	2139.66536796537	4148.38903318903	2032.71446608947	2560.27142857143	1570.75476190476	2793.82142857143	3821.69898989899	3848.12503607504	4046.77251082251	2448.76341991342	1971.13665223665	4549.04646464646	3266.29556277056	4620.75122655123	4635.49675324675	3062.42741702742
"ko00250"	2209.37424242424	843.35	2480.56212121212	2385.36818181818	1782.20865800866	909.004761904762	2409.77748917749	1500.75974025974	1716.42857142857	2391.28246753247	1914.71948051948	1760.06818181818	1849.18225108225	1633.18939393939	1125.66341991342	2053.61212121212	1954.24783549784	1518.36060606061	1894.18939393939	2894.65497835498	2399.79805194805	3048.8525974026	1945.1645021645	2329.08333333333	2527.70281385281	1325.38506493506	2602.01363636364	3777.11688311688	2583.2512987013	1862.99437229437	2615.74307359307	1118.76212121212	2191.85627705628	2546.26212121212	2786.30367965368	2405.17640692641	1710.65454545455	1564.21212121212	2394.88246753247	1322.72424242424	2431.52770562771	1588.34329004329	1570.31212121212	1142.39047619048	1777.13008658009	1719.88333333333	1182.84025974026	2319.79177489177	1572.48506493506	1865.39285714286	2779.63354978355	2380.27857142857	2031.18225108225	3602.63225108225	3399.84199134199	2687.83333333333	2404.60974025974	1556.8880952381	1679.10865800866	2035.68484848485	1422.71666666667	2454.42272727273	2330.18484848485	2027.60238095238	2908.66688311688	2203.6025974026	2482.86926406926	2166.83354978355	1949.22619047619	1993.85497835498	2587.01818181818	1882.32056277056	1734.11926406926	2267.55735930736	2299.36774891775	2010.50151515152	1887.26666666667	1512.83376623377	1161.69090909091	2787.5145021645	2393.67770562771	2054.77077922078	2592.73376623377	2274.83852813853	1830.75519480519	2045.5658008658	1503.71904761905	2193.0170995671	2303.41428571429	2346.06341991342	2717.86103896104	1618.14220779221	1401.15151515152	1942.97532467532	1631.24545454545	1731.05714285714	2079.31818181818	2557.77034632035	2077.64545454545	2449.69415584416	2548.78333333333	2229.76818181818	1585.93484848485	2653.03614718615	2162.44913419913	2881.78722943723	2640.12987012987	1771.43939393939	2814.58701298701	1965.31688311688	1550.01688311688	1106.10497835498	2258.64415584416	1135.49090909091	1404.64047619048	921.016666666667	1607.25	2017.50043290043	2046.53484848485	2213.58354978355	1248.39935064935	994.234632034632	2524.75151515151	1901.71125541126	2509.58008658009	2606.57792207792	1786.11103896104
